Title,Category,Tags,Path,SourcePath,Updated,RawURL
Create Case Document,ai4_work,"legacy, translated",library/de/ai4_work/create_case_document.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_case_document.md
Create Children,ai4_work,"legacy, translated",library/de/ai4_work/create_children's_storybook_concept.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_children's_storybook_concept.md
Create Client Acquisition Strategy,ai4_work,"legacy, translated",library/de/ai4_work/create_client_acquisition_strategy.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_client_acquisition_strategy.md
Create Coloring Book Concept,ai4_work,"legacy, translated",library/de/ai4_work/create_coloring_book_concept.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_coloring_book_concept.md
Create Coloring Book Ideas,ai4_work,"legacy, translated",library/de/ai4_work/Create Coloring Book Ideas.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/Create Coloring Book Ideas.md
Create Coloring Book Page,ai4_work,"legacy, translated",library/de/ai4_work/create_coloring_book_page.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_coloring_book_page.md
Create Coloring Book Pages,ai4_work,"legacy, translated",library/de/ai4_work/create_coloring_book_pages.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_coloring_book_pages.md
Create Compelling First Person Text,ai4_work,"legacy, translated",library/de/ai4_work/create_compelling_first_person_text.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_compelling_first_person_text.md
Create Compelling Linkedin Headlines,ai4_work,"legacy, translated",library/de/ai4_work/create_compelling_linkedin_headlines.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_compelling_linkedin_headlines.md
Create Compelling Website Copy,ai4_retail,"legacy, translated",library/de/ai4_retail/create_compelling_website_copy.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/create_compelling_website_copy.md
Create Competence Cloud,ai4_work,"legacy, translated",library/de/ai4_work/create_competence_cloud.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_competence_cloud.md
Create Comprehensive Article,ai4_work,"legacy, translated",library/de/ai4_work/create_comprehensive_article.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_comprehensive_article.md
Create Comprehensive Prompt,ai4_work,"legacy, translated",library/de/ai4_work/create_comprehensive_prompt.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_comprehensive_prompt.md
Create Comprehensive Unit Plan,ai4_work,"legacy, translated",library/de/ai4_work/create_comprehensive_unit_plan.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_comprehensive_unit_plan.md
Create Consulting Ai Chatbot,ai4_work,"legacy, translated",library/de/ai4_work/create_consulting_ai_chatbot.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_consulting_ai_chatbot.md
Create Content Guidelines,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_content_guidelines.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_content_guidelines.md
Create Content Outline,ai4_work,"legacy, translated",library/de/ai4_work/create_content_outline.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_content_outline.md
Create Content Strategy,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_content_strategy.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_content_strategy.md
Create Cyber Summary,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_cyber_summary.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_cyber_summary.md
Create Cyberag Co Op Plan,ai4_work,"legacy, translated",library/de/ai4_work/create_cyberag_co_op_plan.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_cyberag_co_op_plan.md
Create Cybersecurity Audit Guide,ai4_work,"legacy, translated",library/de/ai4_work/create_cybersecurity_audit_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_cybersecurity_audit_guide.md
Create Cybersecurity Job Description,ai4_work,"legacy, translated",library/de/ai4_work/create_cybersecurity_job_description.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_cybersecurity_job_description.md
Create Cybersecurity Pitch Deck,ai4_work,"legacy, translated",library/de/ai4_work/create_cybersecurity_pitch_deck.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_cybersecurity_pitch_deck.md
Create Cybersecurity Resumes,ai4_work,"legacy, translated",library/de/ai4_work/create_cybersecurity_resumes.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_cybersecurity_resumes.md
Create Dating App Business Plan,ai4_work,"legacy, translated",library/de/ai4_work/create_dating_app_business_plan.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_dating_app_business_plan.md
Create Digital Product Templates,ai4_retail,"legacy, translated",library/de/ai4_retail/create_digital_product_templates.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/create_digital_product_templates.md
Create Dream Life Tiktok Story,ai4_work,"legacy, translated",library/de/ai4_work/create_dream_life_tiktok_story.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_dream_life_tiktok_story.md
Create E Learning Training Manuals,ai4_kids,"legacy, translated",library/de/ai4_kids/create_e_learning_training_manuals.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/create_e_learning_training_manuals.md
Create Ebook Guide,ai4_work,"legacy, translated",library/de/ai4_work/create_ebook_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_ebook_guide.md
Create Ebook Marketing Strategy,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/Create Ebook Marketing Strategy.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/Create Ebook Marketing Strategy.md
Create Educational Activity,ai4_kids,"legacy, translated",library/de/ai4_kids/create_educational_activity.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/create_educational_activity.md
Create Email Template For Leaders,ai4_work,"legacy, translated",library/de/ai4_work/create_email_template_for_leaders.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_email_template_for_leaders.md
Create Engaging Content For Kids,ai4_kids,"legacy, translated",library/de/ai4_kids/create_engaging_content_for_kids.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/create_engaging_content_for_kids.md
Create Engaging Instagram Reel,ai4_work,"legacy, translated",library/de/ai4_work/create_engaging_instagram_reel.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_engaging_instagram_reel.md
Create Engaging Tiktok Prompts,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_engaging_tiktok_prompts.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_engaging_tiktok_prompts.md
Create Engaging Website Content And Video Scripts For Small Business,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_engaging_website_content_and_video_scripts_for_small_business.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_engaging_website_content_and_video_scripts_for_small_business.md
Create Excel Assignment Guide,ai4_work,"legacy, translated",library/de/ai4_work/create_excel_assignment_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_excel_assignment_guide.md
Create Excel Ticket Sales Form,ai4_work,"legacy, translated",library/de/ai4_work/create_excel_ticket_sales_form.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_excel_ticket_sales_form.md
Create Facebook Ad Creative,ai4_work,"legacy, translated",library/de/ai4_work/create_facebook_ad_creative.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_facebook_ad_creative.md
Create Facebook Content Ideas,ai4_work,"legacy, translated",library/de/ai4_work/create_facebook_content_ideas.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_facebook_content_ideas.md
Create Facebook Post,ai4_work,"legacy, translated",library/de/ai4_work/Create Facebook Post.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/Create Facebook Post.md
Create Faceless Concept Prompt,ai4_work,"legacy, translated",library/de/ai4_work/create_faceless_concept_prompt.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_faceless_concept_prompt.md
Create Faceless Content Guide,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_faceless_content_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_faceless_content_guide.md
Create Faceless Video Content,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_faceless_video_content.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_faceless_video_content.md
Create Farming Business Plan,ai4_work,"legacy, translated",library/de/ai4_work/create_farming_business_plan.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_farming_business_plan.md
Create Financial Literacy Course,ai4_kids,"legacy, translated",library/de/ai4_kids/Create Financial Literacy Course.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/Create Financial Literacy Course.md
Create Flyer For Prayer Meeting,ai4_work,"legacy, translated",library/de/ai4_work/create_flyer_for_prayer_meeting.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_flyer_for_prayer_meeting.md
Create Free Website Guide,ai4_free_education,"legacy, translated",library/de/ai4_free_education/create_free_website_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/create_free_website_guide.md
Create Guidance,ai4_free_education,"legacy, translated",library/de/ai4_free_education/create_guidance.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/create_guidance.md
Create Health Wellness Pitch Deck,ai4_work,"legacy, translated",library/de/ai4_work/create_health_wellness_pitch_deck.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_health_wellness_pitch_deck.md
Create Hr Prompts,ai4_work,"legacy, translated",library/de/ai4_work/create_hr_prompts.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_hr_prompts.md
Create Humanized Responses,ai4_work,"legacy, translated",library/de/ai4_work/create_humanized_responses.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_humanized_responses.md
Create Idea Compass,ai4_retail,"legacy, translated",library/de/ai4_retail/create_idea_compass.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/create_idea_compass.md
Create Infographic Content,ai4_work,"legacy, translated",library/de/ai4_work/create_infographic_content.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_infographic_content.md
Create Instagram Bio,ai4_work,"legacy, translated",library/de/ai4_work/create_instagram_bio.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_instagram_bio.md
Create Instagram Content,ai4_work,"legacy, translated",library/de/ai4_work/create_instagram_content.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_instagram_content.md
Create Investigation Visualization,ai4_work,"legacy, translated",library/de/ai4_work/create_investigation_visualization.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_investigation_visualization.md
Create Investment Plan,ai4_wealth,"legacy, translated",library/de/ai4_wealth/Create Investment Plan.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_wealth/Create Investment Plan.md
Create Investment Strategy,ai4_wealth,"legacy, translated",library/de/ai4_wealth/create_investment_strategy.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_wealth/create_investment_strategy.md
Create Job Description Senior Graphic Designer,ai4_work,"legacy, translated",library/de/ai4_work/create_job_description_senior_graphic_designer.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_job_description_senior_graphic_designer.md
Create Keynote,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_keynote.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_keynote.md
Create Kids Program Budget,ai4_work,"legacy, translated",library/de/ai4_work/create_kids_program_budget.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_kids_program_budget.md
Create Knowledge Base For Project Management,ai4_work,"legacy, translated",library/de/ai4_work/create_knowledge_base_for_project_management.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_knowledge_base_for_project_management.md
Create Lead Magnet,ai4_work,"legacy, translated",library/de/ai4_work/Create Lead Magnet.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/Create Lead Magnet.md
Create Lesson Plans,ai4_work,"legacy, translated",library/de/ai4_work/create_lesson_plans.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_lesson_plans.md
Create Lofi Music Guide,ai4_free_education,"legacy, translated",library/de/ai4_free_education/create_lofi_music_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/create_lofi_music_guide.md
Create Logo,ai4_work,"legacy, translated",library/de/ai4_work/create_logo.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_logo.md
Create M&a Analysis,ai4_work,"legacy, translated",library/de/ai4_work/Create M&A Analysis.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/Create M&A Analysis.md
Create Marketing Ebook,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_marketing_ebook.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_marketing_ebook.md
Create Marketing Plan,ai4_work,"legacy, translated",library/de/ai4_work/create_marketing_plan.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_marketing_plan.md
Create Marketing Prompts,ai4_work,"legacy, translated",library/de/ai4_work/create_marketing_prompts.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_marketing_prompts.md
Create Marketing Sales Letter,ai4_retail,"legacy, translated",library/de/ai4_retail/create_marketing_sales_letter.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/create_marketing_sales_letter.md
Create Marketing Sales Letter Outline,ai4_retail,"legacy, translated",library/de/ai4_retail/create_marketing_sales_letter_outline.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/create_marketing_sales_letter_outline.md
Create Marketing Strategy,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_marketing_strategy.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_marketing_strategy.md
Create Marketing Strategy For Dj,ai4_work,"legacy, translated",library/de/ai4_work/create_marketing_strategy_for_dj.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_marketing_strategy_for_dj.md
Create Medical Aid Claims Company,ai4_work,"legacy, translated",library/de/ai4_work/create_medical_aid_claims_company.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_medical_aid_claims_company.md
Create Merit File Guidelines,ai4_kids,"legacy, translated",library/de/ai4_kids/create_merit_file_guidelines.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/create_merit_file_guidelines.md
Create Microstock Video Guide,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_microstock_video_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_microstock_video_guide.md
Create Multiple Choice Test,ai4_work,"legacy, translated",library/de/ai4_work/create_multiple_choice_test.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_multiple_choice_test.md
Create Muscle Car Video Prompt,ai4_work,"legacy, translated",library/de/ai4_work/create_muscle_car_video_prompt.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_muscle_car_video_prompt.md
Create Nclex Study Guide,ai4_kids,"legacy, translated",library/de/ai4_kids/create_nclex_study_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/create_nclex_study_guide.md
Create Online Course,ai4_work,"legacy, translated",library/de/ai4_work/create_online_course.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_online_course.md
Create Persuasive Campaign Article,ai4_work,"legacy, translated",library/de/ai4_work/create_persuasive_campaign_article.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_persuasive_campaign_article.md
Create Phd Research Proposal,ai4_work,"legacy, translated",library/de/ai4_work/create_phd_research_proposal.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_phd_research_proposal.md
Create Pinterest Pin Content Strategy,ai4_retail,"legacy, translated",library/de/ai4_retail/Create Pinterest Pin Content Strategy.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/Create Pinterest Pin Content Strategy.md
Create Practice Tests,ai4_kids,"legacy, translated",library/de/ai4_kids/create_practice_tests.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/create_practice_tests.md
Create Presentation Content Outline,ai4_work,"legacy, translated",library/de/ai4_work/create_presentation_content_outline.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_presentation_content_outline.md
Create Presentation Deck,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/Create Presentation Deck.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/Create Presentation Deck.md
Create Presentation From Script,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_presentation_from_script.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_presentation_from_script.md
Create Presentation Outline,ai4_kids,"legacy, translated",library/de/ai4_kids/create_presentation_outline.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_kids/create_presentation_outline.md
Create Pricing Strategy,ai4_retail,"legacy, translated",library/de/ai4_retail/create_pricing_strategy.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/create_pricing_strategy.md
Create Pride Themed Coloring Book,ai4_work,"legacy, translated",library/de/ai4_work/create_pride_themed_coloring_book.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_pride_themed_coloring_book.md
Create Privacy Policy,ai4_enablement,"legacy, translated",library/de/ai4_enablement/create_privacy_policy.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/create_privacy_policy.md
Create Product Description,ai4_retail,"legacy, translated",library/de/ai4_retail/create_product_description.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/create_product_description.md
Create Professional Portfolio Guide,ai4_work,"legacy, translated",library/de/ai4_work/create_professional_portfolio_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_professional_portfolio_guide.md
Create Project Charter,ai4_work,"legacy, translated",library/de/ai4_work/create_project_charter.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_project_charter.md
Create Project Closure Report Guide,ai4_work,"legacy, translated",library/de/ai4_work/create_project_closure_report_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_project_closure_report_guide.md
Create Prompt Engineering Format,ai4_free_education,"legacy, translated",library/de/ai4_free_education/create_prompt_engineering_format.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/create_prompt_engineering_format.md
Create Prompt For Clarification,ai4_work,"legacy, translated",library/de/ai4_work/create_prompt_for_clarification.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_prompt_for_clarification.md
Create Prompt Library Proposal,ai4_work,"legacy, translated",library/de/ai4_work/create_prompt_library_proposal.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_prompt_library_proposal.md
Create Real Estate Seo,ai4_work,"legacy, translated",library/de/ai4_work/create_real_estate_seo.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_real_estate_seo.md
Create Real Estate Tenant Questionnaire,ai4_work,"legacy, translated",library/de/ai4_work/create_real_estate_tenant_questionnaire.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_real_estate_tenant_questionnaire.md
Create Relationship Ebooks,ai4_work,"legacy, translated",library/de/ai4_work/create_relationship_ebooks.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_relationship_ebooks.md
Create Research Paper Topic,ai4_work,"legacy, translated",library/de/ai4_work/create_research_paper_topic.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_research_paper_topic.md
Create Saas Sales Proposal,ai4_work,"legacy, translated",library/de/ai4_work/Create SaaS Sales Proposal.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/Create SaaS Sales Proposal.md
Create Sales Tracker Plan,ai4_work,"legacy, translated",library/de/ai4_work/create_sales_tracker_plan.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_sales_tracker_plan.md
Create Science Test,ai4_work,"legacy, translated",library/de/ai4_work/create_science_test.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_science_test.md
Create Scientific Article Guide,ai4_free_education,"legacy, translated",library/de/ai4_free_education/create_scientific_article_guide.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_free_education/create_scientific_article_guide.md
Create Seminar Paper,ai4_work,"legacy, translated",library/de/ai4_work/create_seminar_paper.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_seminar_paper.md
Create Short Film Script,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_short_film_script.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_short_film_script.md
Create Short Video Clips For Salons,ai4_work,"legacy, translated",library/de/ai4_work/create_short_video_clips_for_salons.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_short_video_clips_for_salons.md
Create Sigma Rules,ai4_work,"legacy, translated",library/de/ai4_work/create_sigma_rules.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_sigma_rules.md
Create Social Media Content,ai4_work,"legacy, translated",library/de/ai4_work/create_social_media_content.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_social_media_content.md
Create Social Media Post,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_social_media_post.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_social_media_post.md
Create Social Media Posts For Senior Care,ai4_thought_leadership,"legacy, translated",library/de/ai4_thought_leadership/create_social_media_posts_for_senior_care.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_thought_leadership/create_social_media_posts_for_senior_care.md
Create Social Media Strategy,ai4_work,"legacy, translated",library/de/ai4_work/create_social_media_strategy.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_social_media_strategy.md
Create Standout Cv,ai4_work,"legacy, translated",library/de/ai4_work/create_standout_cv.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_standout_cv.md
Create Study Booklet,ai4_work,"legacy, translated",library/de/ai4_work/create_study_booklet.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_study_booklet.md
Create Summer Internship Spreadsheet,ai4_work,"legacy, translated",library/de/ai4_work/create_summer_internship_spreadsheet.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_summer_internship_spreadsheet.md
Create Technology Course Outline,ai4_literacy,"legacy, translated",library/de/ai4_literacy/create_technology_course_outline.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_literacy/create_technology_course_outline.md
Create Terms And Conditions,ai4_enablement,"legacy, translated",library/de/ai4_enablement/create_terms_and_conditions.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/create_terms_and_conditions.md
Create Tiktok Content Awareness,ai4_work,"legacy, translated",library/de/ai4_work/create_tiktok_content_awareness.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_tiktok_content_awareness.md
Create Tiktok Growth Strategy,ai4_retail,"legacy, translated",library/de/ai4_retail/create_tiktok_growth_strategy.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/create_tiktok_growth_strategy.md
Create Tiktok Strategy,ai4_work,"legacy, translated",library/de/ai4_work/create_tiktok_strategy.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_tiktok_strategy.md
Create Tiktok Video Automation,ai4_work,"legacy, translated",library/de/ai4_work/create_tiktok_video_automation.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_tiktok_video_automation.md
Create Time Management Course,ai4_retail,"legacy, translated",library/de/ai4_retail/create_time_management_course.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_retail/create_time_management_course.md
Create Timetable For Training,ai4_enablement,"legacy, translated",library/de/ai4_enablement/create_timetable_for_training.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/create_timetable_for_training.md
Create Training Materials,ai4_enablement,"legacy, translated",library/de/ai4_enablement/create_training_materials.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_enablement/create_training_materials.md
Create Travel Article Framework,ai4_work,"legacy, translated",library/de/ai4_work/create_travel_article_framework.md,,2025-12-24,https://raw.githubusercontent.com/janafattah/prompts/main/library/de/ai4_work/create_travel_article_framework.md
